COD. UF;COD. MUNIC;POPULAÇÃO ESTIMADA;;;;;;
41;04709;17567;;;;;;
41;04808;364104;;;;;;
41;04907;75291;;;;;;
41;05003;10627;;;;;;
41;05102;10936;;;;;;
41;05201;16240;;;;;;
41;05300;11251;;;;;;
41;05409;21559;;;;;;
41;05508;82359;;;;;;
41;05607;11684;;;;;;
41;05706;14975;;;;;;
41;05805;240720;;;;;;
41;05904;23278;;;;;;
41;06001;8442;;;;;;
41;06100;3486;;;;;;
41;06209;19827;;;;;;
41;06308;17862;;;;;;
41;06407;45830;;;;;;
41;06456;5516;;;;;;
41;06506;23859;;;;;;
41;06555;3780;;;;;;
41;06571;4171;;;;;;
41;06605;24622;;;;;;
41;06704;4547;;;;;;
41;06803;15910;;;;;;
41;06852;2896;;;;;;
41;06902;1829225;;;;;;
41;07009;13802;;;;;;
41;07108;5164;;;;;;
41;07124;3170;;;;;;
41;07157;4557;;;;;;
41;07207;47014;;;;;;
41;07256;9525;;;;;;
41;07306;6484;;;;;;
41;07405;6070;;;;;;
41;07504;12431;;;;;;
41;07520;1858;;;;;;
41;07538;4729;;;;;;
41;07546;4881;;;;;;
41;07553;3023;;;;;;
41;07603;16618;;;;;;
41;07652;161506;;;;;;
41;07702;4512;;;;;;
41;07736;6387;;;;;;
41;07751;8144;;;;;;
41;07801;4825;;;;;;
41;07850;4367;;;;;;
41;07900;11226;;;;;;
41;08007;11639;;;;;;
41;08106;2704;;;;;;
41;08205;7756;;;;;;
41;08304;295500;;;;;;
41;08320;8464;;;;;;
41;08403;101302;;;;;;
41;08452;4925;;;;;;
41;08502;10861;;;;;;
41;08551;2970;;;;;;
41;08601;28970;;;;;;
41;08650;6531;;;;;;
41;08700;5586;;;;;;
41;08809;32966;;;;;;
41;08908;6733;;;;;;
41;08957;7961;;;;;;
41;09005;4792;;;;;;
41;09104;2217;;;;;;
41;09203;4762;;;;;;
41;09302;13814;;;;;;
41;09401;188710;;;;;;
41;09500;7474;;;;;;
41;09609;44323;;;;;;
41;09658;4872;;;;;;
41;09708;29440;;;;;;
41;09757;6327;;;;;;
41;09807;53054;;;;;;
41;09906;9139;;;;;;
41;10003;5599;;;;;;
41;10052;2162;;;;;;
41;10078;14815;;;;;;
41;10102;30757;;;;;;
41;10201;9633;;;;;;
41;10300;2510;;;;;;
41;10409;4531;;;;;;
41;10508;14338;;;;;;
41;10607;16062;;;;;;
41;10656;2344;;;;;;
41;10706;60796;;;;;;
41;10805;10843;;;;;;
41;10904;4532;;;;;;
41;10953;11984;;;;;;
41;11001;5874;;;;;;
41;11100;6215;;;;;;
41;11209;12766;;;;;;
41;11258;32890;;;;;;
41;11308;3620;;;;;;
41;11407;13473;;;;;;
41;11506;33529;;;;;;
41;11555;6833;;;;;;
41;11605;2705;;;;;;
41;11704;5576;;;;;;
41;11803;41400;;;;;;
41;11902;15719;;;;;;
41;12009;36231;;;;;;
41;12108;21851;;;;;;
41;12207;5835;;;;;;
41;12306;5060;;;;;;
41;12405;9354;;;;;;
41;12504;12130;;;;;;
41;12603;1353;;;;;;
41;12702;11971;;;;;;
41;12751;10860;;;;;;
41;12801;12280;;;;;;
41;12900;3366;;;;;;
41;12959;7898;;;;;;
41;13007;6795;;;;;;
41;13106;4657;;;;;;
41;13205;45857;;;;;;
41;13254;5575;;;;;;
41;13304;33103;;;;;;
41;13403;3751;;;;;;
41;13429;3989;;;;;;
41;13452;5226;;;;;;
41;13502;23813;;;;;;
41;13601;4693;;;;;;
41;13700;577318;;;;;;
41;13734;6696;;;;;;
41;13759;4902;;;;;;
41;13809;4911;;;;;;
41;13908;13655;;;;;;
41;14005;13572;;;;;;
41;14104;33752;;;;;;
41;14203;38050;;;;;;
41;14302;28761;;;;;;
41;14351;2761;;;;;;
41;14401;16764;;;;;;
41;14500;14576;;;;;;
41;14609;58140;;;;;;
41;14708;5935;;;;;;
41;14807;44098;;;;;;
41;14906;8774;;;;;;
41;15002;7409;;;;;;
41;15101;9934;;;;;;
41;15200;425983;;;;;;
41;15309;6475;;;;;;
41;15358;6767;;;;;;
41;15408;16386;;;;;;
41;15457;4521;;;;;;
41;15507;4778;;;;;;
41;15606;19022;;;;;;
41;15705;41416;;;;;;
41;15739;3237;;;;;;
41;15754;9628;;;;;;
41;15804;57120;;;;;;
41;15853;6136;;;;;;
41;15903;2258;;;;;;
41;16000;2008;;;;;;
41;16059;11301;;;;;;
41;16109;11137;;;;;;
41;16208;18908;;;;;;
41;16307;4045;;;;;;
41;16406;3685;;;;;;
41;16505;1327;;;;;;
41;16604;3299;;;;;;
41;16703;14219;;;;;;
41;16802;6799;;;;;;
41;16901;27142;;;;;;
41;16950;5744;;;;;;
41;17008;7201;;;;;;
41;17057;12287;;;;;;
41;17107;13085;;;;;;
41;17206;5960;;;;;;
41;17214;4280;;;;;;
41;17222;8535;;;;;;
41;17255;13196;;;;;;
41;17271;6870;;;;;;
41;17297;3210;;;;;;
41;17305;24627;;;;;;
41;17404;3206;;;;;;
41;17453;7031;;;;;;
41;17503;48207;;;;;;
41;17602;49891;;;;;;
41;17701;34806;;;;;;
41;17800;12967;;;;;;
41;17909;36623;;;;;;
41;18006;13634;;;;;;
41;18105;9597;;;;;;
41;18204;149819;;;;;;
41;18303;2378;;;;;;
41;18402;95525;;;;;;
41;18451;5939;;;;;;
41;18501;96602;;;;;;
41;18600;5778;;;;;;
41;18709;6369;;;;;;
41;18808;13496;;;;;;
41;18857;7496;;;;;;
41;18907;12275;;;;;;
41;19004;6235;;;;;;
41;19103;14179;;;;;;
41;19152;131199;;;;;;
41;19202;6707;;;;;;
41;19251;2819;;;;;;
41;19301;30472;;;;;;
41;19400;24000;;;;;;
41;19509;124934;;;;;;
41;19608;34513;;;;;;
41;19657;3121;;;;;;
41;19707;4123;;;;;;
41;19806;14663;;;;;;
41;19905;372562;;;;;;
41;19954;32426;;;;;;
41;20002;11438;;;;;;
41;20101;4099;;;;;;
41;20150;3078;;;;;;
41;20200;3316;;;;;;
41;20309;3549;;;;;;
41;20333;3799;;;;;;
41;20358;5833;;;;;;
41;20408;4336;;;;;;
41;20507;10121;;;;;;
41;20606;50428;;;;;;
41;20655;4170;;;;;;
41;20705;8357;;;;;;
41;20804;25109;;;;;;
41;20853;4636;;;;;;
41;20903;31405;;;;;;
41;21000;10693;;;;;;
41;21109;5060;;;;;;
41;21208;18823;;;;;;
41;21257;4293;;;;;;
41;21307;3501;;;;;;
41;21356;2638;;;;;;
41;21406;19903;;;;;;
41;21505;14754;;;;;;
41;21604;6946;;;;;;
41;21703;24851;;;;;;
41;21752;6543;;;;;;
41;21802;12770;;;;;;
41;21901;13180;;;;;;
41;22008;14214;;;;;;
41;22107;3223;;;;;;
41;22156;14234;;;;;;
41;22172;3850;;;;;;
41;22206;39307;;;;;;
41;22305;31992;;;;;;
41;22404;74935;;;;;;
41;22503;11371;;;;;;
41;22602;9240;;;;;;
41;22651;5491;;;;;;
41;22701;9320;;;;;;
41;22800;4097;;;;;;
41;22909;5267;;;;;;
41;23006;15636;;;;;;
41;23105;3386;;;;;;
41;23204;3375;;;;;;
41;23303;8806;;;;;;
41;23402;11669;;;;;;
41;23501;26341;;;;;;
41;23600;1760;;;;;;
41;23709;9059;;;;;;
41;23808;14385;;;;;;
41;23824;3657;;;;;;
41;23857;9985;;;;;;
41;23907;11034;;;;;;
41;23956;3373;;;;;;
41;24004;5628;;;;;;
41;24020;13749;;;;;;
41;24053;25055;;;;;;
41;24103;45534;;;;;;
41;24202;2496;;;;;;
41;24301;2116;;;;;;
41;24400;24644;;;;;;
41;24509;6397;;;;;;
41;24608;6712;;;;;;
41;24707;10913;;;;;;
41;24806;12230;;;;;;
41;24905;5620;;;;;;
41;25001;10700;;;;;;
41;25100;13923;;;;;;
41;25209;9550;;;;;;
41;25308;5193;;;;;;
41;25357;6659;;;;;;
41;25407;6060;;;;;;
41;25456;4030;;;;;;
41;25506;345644;;;;;;
41;25555;2173;;;;;;
41;25605;43413;;;;;;
41;25704;30198;;;;;;
41;25753;5769;;;;;;
41;25803;8611;;;;;;
41;25902;2722;;;;;;
41;26009;8100;;;;;;
41;26108;5290;;;;;;
41;26207;6784;;;;;;
41;26256;125785;;;;;;
41;26272;6342;;;;;;
41;26306;17344;;;;;;
41;26355;5138;;;;;;
41;26405;5667;;;;;;
41;26504;16183;;;;;;
41;26603;23712;;;;;;
41;26652;3495;;;;;;
41;26678;10645;;;;;;
41;26702;4979;;;;;;
41;26801;16255;;;;;;
41;26900;5813;;;;;;
41;27007;9581;;;;;;
41;27106;77182;;;;;;
41;27205;18048;;;;;;
41;27304;14989;;;;;;
41;27403;18548;;;;;;
41;27502;20304;;;;;;
41;27601;18279;;;;;;
41;27700;158620;;;;;;
41;27809;8495;;;;;;
41;27858;11197;;;;;;
41;27882;6302;;;;;;
41;27908;8095;;;;;;
41;27957;8204;;;;;;
41;27965;14443;;;;;;
41;28005;25517;;;;;;
41;28104;121972;;;;;;
41;28203;56397;;;;;;
41;28302;2121;;;;;;
41;28401;10407;;;;;;
41;28500;19430;;;;;;
41;28534;9779;;;;;;
41;28559;8227;;;;;;
41;28609;8051;;;;;;
41;28625;3077;;;;;;
41;28633;5773;;;;;;
41;28658;3842;;;;;;
41;28708;10280;;;;;;
41;28807;5851;;;;;;
42;00051;2633;;;;;;
42;00101;17736;;;;;;
42;00200;11491;;;;;;
42;00309;6394;;;;;;
42;00408;6625;;;;;;
42;00507;6128;;;;;;
42;00556;2963;;;;;;
42;00606;7082;;;;;;
42;00705;10862;;;;;;
42;00754;1860;;;;;;
42;00804;5984;;;;;;
42;00903;5472;;;;;;
42;01000;8367;;;;;;
42;01109;3726;;;;;;
42;01208;12118;;;;;;
42;01257;10020;;;;;;
42;01273;4487;;;;;;
42;01307;50178;;;;;;
42;01406;75597;;;;;;
42;01505;9188;;;;;;
42;01604;3628;;;;;;
42;01653;2600;;;;;;
42;01703;8635;;;;;;
42;01802;3270;;;;;;
42;01901;7127;;;;;;
42;01950;17215;;;;;;
42;02008;148758;;;;;;
42;02057;16360;;;;;;
42;02073;17306;;;;;;
42;02081;3243;;;;;;
42;02099;1662;;;;;;
42;02107;50730;;;;;;
42;02131;5950;;;;;;
42;02156;2709;;;;;;
42;02206;10738;;;;;;
42;02305;82028;;;;;;
42;02404;380597;;;;;;
42;02438;3618;;;;;;
42;02453;27732;;;;;;
42;02503;4028;;;;;;
42;02537;2872;;;;;;
42;02578;2234;;;;;;
42;02602;8468;;;;;;
42;02701;5623;;;;;;
42;02800;35534;;;;;;
42;02859;4203;;;;;;
42;02875;2466;;;;;;
42;02909;151949;;;;;;
42;03006;75998;;;;;;
42;03105;6431;;;;;;
42;03154;3513;;;;;;
42;03204;113525;;;;;;
42;03253;2647;;;;;;
42;03303;12815;;;;;;
42;03402;7342;;;;;;
42;03501;9838;;;;;;
42;03600;38656;;;;;;
42;03709;13413;;;;;;
42;03808;56721;;;;;;
42;03907;24176;;;;;;
42;03956;24799;;;;;;
42;04004;10938;;;;;;
42;04103;4732;;;;;;
42;04152;2860;;;;;;
42;04178;3326;;;;;;
42;04194;3036;;;;;;
42;04202;275959;;;;;;
42;04251;17912;;;;;;
42;04301;85982;;;;;;
42;04350;5099;;;;;;
42;04400;10583;;;;;;
42;04459;2028;;;;;;
42;04509;15781;;;;;;
42;04558;16163;;;;;;
42;04608;225281;;;;;;
42;04707;11208;;;;;;
42;04756;2018;;;;;;
42;04806;41512;;;;;;
42;04905;8660;;;;;;
42;05001;15294;;;;;;
42;05100;4388;;;;;;
42;05159;3719;;;;;;
42;05175;3525;;;;;;
42;05191;2349;;;;;;
42;05209;5081;;;;;;
42;05308;11486;;;;;;
42;05357;1850;;;;;;
42;05407;576361;;;;;;
42;05431;2743;;;;;;
42;05456;33929;;;;;;
42;05506;34148;;;;;;
42;05555;2442;;;;;;
42;05605;3200;;;;;;
42;05704;32962;;;;;;
42;05803;19554;;;;;;
42;05902;76982;;;;;;
42;06009;17920;;;;;;
42;06108;6397;;;;;;
42;06207;12989;;;;;;
42;06306;26082;;;;;;
42;06405;11040;;;;;;
42;06504;49941;;;;;;
42;06603;4899;;;;;;
42;06652;9267;;;;;;
42;06702;22173;;;;;;
42;06751;2055;;;;;;
42;06801;3304;;;;;;
42;06900;20663;;;;;;
42;07007;62455;;;;;;
42;07106;18197;;;;;;
42;07205;12127;;;;;;
42;07304;56107;;;;;;
42;07403;6139;;;;;;
42;07502;76333;;;;;;
42;07577;2953;;;;;;
42;07601;4635;;;;;;
42;07650;9672;;;;;;
42;07684;8046;;;;;;
42;07700;8065;;;;;;
42;07759;4005;;;;;;
42;07809;10497;;;;;;
42;07858;2100;;;;;;
42;07908;10437;;;;;;
42;08005;7310;;;;;;
42;08104;22741;;;;;;
42;08203;287289;;;;;;
42;08302;83330;;;;;;
42;08401;17149;;;;;;
42;08450;34546;;;;;;
42;08500;28042;;;;;;
42;08609;4435;;;;;;
42;08708;10813;;;;;;
42;08807;21284;;;;;;
42;08906;195753;;;;;;
42;08955;1808;;;;;;
42;09003;31509;;;;;;
42;09102;654888;;;;;;
42;09151;6307;;;;;;
42;09177;2675;;;;;;
42;09201;2296;;;;;;
42;09300;171609;;;;;;
42;09409;43992;;;;;;
42;09458;1771;;;;;;
42;09508;8427;;;;;;
42;09607;14622;;;;;;
42;09706;11605;;;;;;
42;09805;3381;;;;;;
42;09854;4611;;;;;;
42;09904;13586;;;;;;
42;10001;12126;;;;;;
42;10035;5931;;;;;;
42;10050;1800;;;;;;
42;10100;57023;;;;;;
42;10209;3258;;;;;;
42;10308;7545;;;;;;
42;10407;8213;;;;;;
42;10506;30155;;;;;;
42;10555;2219;;;;;;
42;10605;17897;;;;;;
42;10704;2795;;;;;;
42;10803;7127;;;;;;
42;10852;2554;;;;;;
42;10902;4156;;;;;;
42;11009;10216;;;;;;
42;11058;9235;;;;;;
42;11108;7787;;;;;;
42;11207;19265;;;;;;
42;11256;3085;;;;;;
42;11306;93619;;;;;;
42;11405;5408;;;;;;
42;11454;4648;;;;;;
42;11504;14252;;;;;;
42;11603;13968;;;;;;
42;11652;2670;;;;;;
42;11702;24474;;;;;;
42;11751;17780;;;;;;
42;11801;7091;;;;;;
42;11850;2203;;;;;;
42;11876;1992;;;;;;
42;11892;2228;;;;;;
42;11900;245477;;;;;;
42;12007;7709;;;;;;
42;12056;2640;;;;;;
42;12106;15812;;;;;;
42;12205;19667;;;;;;
42;12239;4376;;;;;;
42;12254;14284;;;;;;
42;12270;4032;;;;;;
42;12304;9661;;;;;;
42;12403;4343;;;;;;
42;12502;36124;;;;;;
42;12601;3039;;;;;;
42;12650;10531;;;;;;
42;12700;6942;;;;;;
42;12809;29725;;;;;;
42;12908;23379;;;;;;
42;13005;3598;;;;;;
42;13104;6053;;;;;;
42;13153;3053;;;;;;
42;13203;36392;;;;;;
42;13302;4430;;;;;;
42;13351;3249;;;;;;
42;13401;10764;;;;;;
42;13500;30590;;;;;;
42;13609;33727;;;;;;
42;13708;17836;;;;;;
42;13807;8602;;;;;;
42;13906;1711;;;;;;
42;14003;21293;;;;;;
42;14102;2345;;;;;;
42;14151;3054;;;;;;
42;14201;11359;;;;;;
42;14300;3435;;;;;;
42;14409;6386;;;;;;
42;14508;6613;;;;;;
42;14607;8008;;;;;;
42;14706;11163;;;;;;
42;14805;76390;;;;;;
42;14904;5006;;;;;;
42;15000;40168;;;;;;
42;15059;2432;;;;;;
42;15075;4835;;;;;;
42;15109;13321;;;;;;
42;15208;4757;;;;;;
42;15307;7643;;;;;;
42;15356;3633;;;;;;
42;15406;4486;;;;;;
42;15455;13567;;;;;;
42;15505;15764;;;;;;
42;15554;2473;;;;;;
42;15604;2128;;;;;;
42;15653;10288;;;;;;
42;15679;8077;;;;;;
42;15687;2562;;;;;;
42;15695;1714;;;;;;
42;15703;29392;;;;;;
42;15752;2719;;;;;;
42;15802;86851;;;;;;
42;15901;2986;;;;;;
42;16008;10460;;;;;;
42;16057;6389;;;;;;
42;16107;9356;;;;;;
42;16206;55784;;;;;;
42;16255;6446;;;;;;
42;16305;34733;;;;;;
42;16354;4732;;;;;;
42;16404;9126;;;;;;
42;16503;26852;;;;;;
42;16602;289949;;;;;;
42;16701;14491;;;;;;
42;16800;8755;;;;;;
42;16909;25770;;;;;;
42;17006;14211;;;;;;
42;17105;3501;;;;;;
42;17154;1788;;;;;;
42;17204;46969;;;;;;
42;17253;6076;;;;;;
42;17303;10680;;;;;;
42;17402;21273;;;;;;
42;17501;19241;;;;;;
42;17550;3367;;;;;;
42;17600;14087;;;;;;
42;17709;31397;;;;;;
42;17758;2894;;;;;;
42;17808;18808;;;;;;
42;17907;8189;;;;;;
42;17956;2480;;;;;;
42;18004;56674;;;;;;
42;18103;5495;;;;;;
42;18202;48903;;;;;;
42;18251;7503;;;;;;
42;18301;20373;;;;;;
42;18350;3895;;;;;;
42;18400;7585;;;;;;
42;18509;9308;;;;;;
42;18608;7532;;;;;;
42;18707;115495;;;;;;
42;18756;5054;;;;;;
42;18806;13492;;;;;;
42;18855;2801;;;;;;
42;18905;11048;;;;;;
42;18954;2735;;;;;;
42;19002;21395;;;;;;
42;19101;3716;;;;;;
42;19150;2632;;;;;;
42;19176;4615;;;;;;
42;19200;6275;;;;;;
42;19309;58299;;;;;;
42;19358;5492;;;;;;
42;19408;4451;;;;;;
42;19507;54194;;;;;;
42;19606;3627;;;;;;
42;19705;33902;;;;;;
42;19853;4170;;;;;;
42;20000;17226;;;;;;
43;00034;4253;;;;;;
43;00059;4000;;;;;;
43;00109;16346;;;;;;
43;00208;6848;;;;;;
43;00307;6228;;;;;;
43;00406;74329;;;;;;
43;00455;3711;;;;;;
43;00471;2008;;;;;;
43;00505;7243;;;;;;
43;00554;1837;;;;;;
43;00570;3143;;;;;;
43;00604;194116;;;;;;
43;00638;5394;;;;;;
43;00646;7822;;;;;;
43;00661;1157;;;;;;
43;00703;6080;;;;;;
43;00802;13328;;;;;;
43;00851;4211;;;;;;
43;00877;8794;;;;;;
43;00901;6618;;;;;;
43;01008;22490;;;;;;
43;01057;11384;;;;;;
43;01073;2651;;;;;;
43;01107;14923;;;;;;
43;01206;12296;;;;;;
43;01305;17887;;;;;;
43;01404;10545;;;;;;
43;01503;7302;;;;;;
43;01552;3460;;;;;;
43;01602;121900;;;;;;
43;01636;15371;;;;;;
43;01651;6489;;;;;;
43;01701;7313;;;;;;
43;01750;5983;;;;;;
43;01800;4920;;;;;;
43;01859;3230;;;;;;
43;01875;4337;;;;;;
43;01909;12475;;;;;;
43;01925;1724;;;;;;
43;01958;2555;;;;;;
43;02006;9442;;;;;;
43;02055;2120;;;;;;
43;02105;127775;;;;;;
43;02154;1969;;;;;;
43;02204;7125;;;;;;
43;02220;2271;;;;;;
43;02238;2315;;;;;;
43;02253;2815;;;;;;
43;02303;11431;;;;;;
43;02352;13650;;;;;;
43;02378;2134;;;;;;
43;02402;12578;;;;;;
43;02451;6215;;;;;;
43;02501;5988;;;;;;
43;02584;2195;;;;;;
43;02600;3326;;;;;;
43;02659;5079;;;;;;
43;02709;19433;;;;;;
43;02808;33508;;;;;;
43;02907;11324;;;;;;
43;03004;82250;;;;;;
43;03103;141303;;;;;;
43;03202;4694;;;;;;
43;03301;4797;;;;;;
43;03400;4933;;;;;;
43;03509;63959;;;;;;
43;03558;3056;;;;;;
43;03608;6492;;;;;;
43;03673;3311;;;;;;
43;03707;6001;;;;;;
43;03806;5390;;;;;;
43;03905;64704;;;;;;
43;04002;5068;;;;;;
43;04101;3693;;;;;;
43;04200;29783;;;;;;
43;04309;6421;;;;;;
43;04358;10992;;;;;;
43;04408;50613;;;;;;
43;04507;50998;;;;;;
43;04606;359554;;;;;;
43;04614;1687;;;;;;
43;04622;1769;;;;;;
43;04630;66012;;;;;;
43;04655;3186;;;;;;
43;04663;27389;;;;;;
43;04671;4079;;;;;;
43;04689;11416;;;;;;
43;04697;2991;;;;;;
43;04705;63638;;;;;;
43;04713;7553;;;;;;
43;04804;31528;;;;;;
43;04853;1387;;;;;;
43;04903;9689;;;;;;
43;04952;3064;;;;;;
43;05009;8840;;;;;;
43;05108;479256;;;;;;
43;05116;2779;;;;;;
43;05124;5915;;;;;;
43;05132;3865;;;;;;
43;05157;2429;;;;;;
43;05173;9343;;;;;;
43;05207;14009;;;;;;
43;05306;9748;;;;;;
43;05355;36109;;;;;;
43;05371;2807;;;;;;
43;05405;3992;;;;;;
43;05439;6405;;;;;;
43;05447;4686;;;;;;
43;05454;17538;;;;;;
43;05504;4215;;;;;;
43;05587;2474;;;;;;
43;05603;3319;;;;;;
43;05702;6539;;;;;;
43;05801;10623;;;;;;
43;05835;1311;;;;;;
43;05850;2251;;;;;;
43;05871;2892;;;;;;
43;05900;6230;;;;;;
43;05934;1638;;;;;;
43;05959;3926;;;;;;
43;05975;2719;;;;;;
43;06007;13127;;;;;;
43;06056;7454;;;;;;
43;06072;2746;;;;;;
43;06106;60486;;;;;;
43;06130;1655;;;;;;
43;06205;12571;;;;;;
43;06304;4403;;;;;;
43;06320;2797;;;;;;
43;06353;2544;;;;;;
43;06379;2859;;;;;;
43;06403;31769;;;;;;
43;06429;2133;;;;;;
43;06452;3158;;;;;;
43;06502;13291;;;;;;
43;06551;2617;;;;;;
43;06601;38094;;;;;;
43;06700;3136;;;;;;
43;06734;4542;;;;;;
43;06759;1925;;;;;;
43;06767;40954;;;;;;
43;06809;23494;;;;;;
43;06908;24280;;;;;;
43;06924;1317;;;;;;
43;06932;9364;;;;;;
43;06957;2731;;;;;;
43;06973;3121;;;;;;
43;07005;109497;;;;;;
43;07054;3097;;;;;;
43;07104;6307;;;;;;
43;07203;5029;;;;;;
43;07302;6902;;;;;;
43;07401;3264;;;;;;
43;07450;3294;;;;;;
43;07500;15478;;;;;;
43;07559;5688;;;;;;
43;07609;49440;;;;;;
43;07708;78181;;;;;;
43;07807;33243;;;;;;
43;07815;3120;;;;;;
43;07831;2685;;;;;;
43;07864;2620;;;;;;
43;07906;72477;;;;;;
43;08003;6846;;;;;;
43;08052;2572;;;;;;
43;08078;4399;;;;;;
43;08102;13979;;;;;;
43;08201;31973;;;;;;
43;08250;1694;;;;;;
43;08300;9721;;;;;;
43;08409;6533;;;;;;
43;08433;2441;;;;;;
43;08458;4569;;;;;;
43;08508;33684;;;;;;
43;08607;35522;;;;;;
43;08656;2729;;;;;;
43;08706;5780;;;;;;
43;08805;7751;;;;;;
43;08854;1783;;;;;;
43;08904;16950;;;;;;
43;09001;16282;;;;;;
43;09050;7842;;;;;;
43;09100;41621;;;;;;
43;09126;2049;;;;;;
43;09159;3356;;;;;;
43;09209;275294;;;;;;
43;09258;1442;;;;;;
43;09308;95956;;;;;;
43;09407;26138;;;;;;
43;09506;7553;;;;;;
43;09555;5524;;;;;;
43;09571;2608;;;;;;
43;09605;19246;;;;;;
43;09654;6102;;;;;;
43;09704;4774;;;;;;
43;09753;3793;;;;;;
43;09803;4618;;;;;;
43;09902;6830;;;;;;
43;09951;3793;;;;;;
43;10009;22082;;;;;;
43;10108;34763;;;;;;
43;10207;87775;;;;;;
43;10306;4245;;;;;;
43;10330;27931;;;;;;
43;10363;3148;;;;;;
43;10405;6558;;;;;;
43;10413;2049;;;;;;
43;10439;5496;;;;;;
43;10462;1750;;;;;;
43;10504;7624;;;;;;
43;10538;5706;;;;;;
43;10553;3042;;;;;;
43;10579;1967;;;;;;
43;10603;36830;;;;;;
43;10652;2695;;;;;;
43;10702;3249;;;;;;
43;10751;1964;;;;;;
43;10801;23533;;;;;;
43;10850;3850;;;;;;
43;10876;2070;;;;;;
43;10900;3401;;;;;;
43;11007;27406;;;;;;
43;11106;10779;;;;;;
43;11122;3755;;;;;;
43;11130;3414;;;;;;
43;11155;7305;;;;;;
43;11205;18557;;;;;;
43;11239;2287;;;;;;
43;11254;5429;;;;;;
43;11270;1779;;;;;;
43;11304;28617;;;;;;
43;11403;96651;;;;;;
43;11429;2660;;;;;;
43;11502;7294;;;;;;
43;11601;4854;;;;;;
43;11627;6409;;;;;;
43;11643;1720;;;;;;
43;11700;5864;;;;;;
43;11718;4487;;;;;;
43;11734;3201;;;;;;
43;11759;6917;;;;;;
43;11775;7588;;;;;;
43;11791;2521;;;;;;
43;11809;46656;;;;;;
43;11908;4389;;;;;;
43;11981;4003;;;;;;
43;12005;1888;;;;;;
43;12054;4050;;;;;;
43;12104;4786;;;;;;
43;12138;2610;;;;;;
43;12153;4990;;;;;;
43;12179;1833;;;;;;
43;12203;4258;;;;;;
43;12252;7661;;;;;;
43;12302;4506;;;;;;
43;12351;1530;;;;;;
43;12377;3250;;;;;;
43;12385;2609;;;;;;
43;12401;66295;;;;;;
43;12427;2815;;;;;;
43;12443;3134;;;;;;
43;12450;6169;;;;;;
43;12476;6163;;;;;;
43;12500;12346;;;;;;
43;12609;4694;;;;;;
43;12617;2938;;;;;;
43;12625;1755;;;;;;
43;12658;18314;;;;;;
43;12674;1979;;;;;;
43;12708;14056;;;;;;
43;12757;3229;;;;;;
43;12807;5086;;;;;;
43;12906;9877;;;;;;
43;12955;2088;;;;;;
43;13003;3105;;;;;;
43;13011;3134;;;;;;
43;13037;4974;;;;;;
43;13060;20539;;;;;;
43;13086;2390;;;;;;
43;13102;5683;;;;;;
43;13201;23889;;;;;;
43;13300;26587;;;;;;
43;13334;2201;;;;;;
43;13359;3543;;;;;;
43;13375;30121;;;;;;
43;13391;3636;;;;;;
43;13409;235879;;;;;;
43;13425;3246;;;;;;
43;13441;2188;;;;;;
43;13466;1678;;;;;;
43;13490;4371;;;;;;
43;13508;48929;;;;;;
43;13607;3691;;;;;;
43;13656;13170;;;;;;
43;13706;34233;;;;;;
43;13805;8032;;;;;;
43;13904;45042;;;;;;
43;13953;10438;;;;;;
43;14001;7357;;;;;;
43;14027;6635;;;;;;
43;14035;4433;;;;;;
43;14050;53555;;;;;;
43;14068;4036;;;;;;
43;14076;6154;;;;;;
43;14100;214564;;;;;;
43;14134;2188;;;;;;
43;14159;8146;;;;;;
43;14175;2100;;;;;;
43;14209;7634;;;;;;
43;14308;3819;;;;;;
43;14407;336131;;;;;;
43;14423;5470;;;;;;
43;14456;3034;;;;;;
43;14464;2299;;;;;;
43;14472;3867;;;;;;
43;14498;4637;;;;;;
43;14506;11409;;;;;;
43;14548;2784;;;;;;
43;14555;2260;;;;;;
43;14605;17792;;;;;;
43;14704;10624;;;;;;
43;14753;2222;;;;;;
43;14779;3350;;;;;;
43;14787;1604;;;;;;
43;14803;35237;;;;;;
43;14902;1389322;;;;;;
43;15008;4424;;;;;;
43;15057;2176;;;;;;
43;15073;1585;;;;;;
43;15107;10132;;;;;;
43;15131;1773;;;;;;
43;15149;3159;;;;;;
43;15156;5430;;;;;;
43;15172;2069;;;;;;
43;15206;3814;;;;;;
43;15305;23988;;;;;;
43;15313;1579;;;;;;
43;15321;2555;;;;;;
43;15354;4000;;;;;;
43;15404;9934;;;;;;
43;15453;1828;;;;;;
43;15503;15213;;;;;;
43;15552;2874;;;;;;
43;15602;198958;;;;;;
43;15701;35666;;;;;;
43;15750;4572;;;;;;
43;15800;10644;;;;;;
43;15909;6821;;;;;;
43;15958;2332;;;;;;
43;16006;21733;;;;;;
43;16105;9972;;;;;;
43;16204;5083;;;;;;
43;16303;6698;;;;;;
43;16402;37700;;;;;;
43;16428;2529;;;;;;
43;16436;2621;;;;;;
43;16451;10373;;;;;;
43;16477;2953;;;;;;
43;16501;7182;;;;;;
43;16600;16759;;;;;;
43;16709;8275;;;;;;
43;16733;1710;;;;;;
43;16758;7067;;;;;;
43;16808;138104;;;;;;
43;16907;282244;;;;;;
43;16956;6482;;;;;;
43;16972;2658;;;;;;
43;17004;7140;;;;;;
43;17103;87296;;;;;;
43;17202;79395;;;;;;
